"","pmid","from","to"
"127195","27145281","4496191920649739347","-3422479174796088778"
"127196","27145281","-910409836652376082","-3422479174796088778"
"127200","27157619","8171694481960509149","108085853077470225"
"127201","27157619","4496191920649739347","108085853077470225"
"127202","27157619","-4169215600128704571","108085853077470225"
"127520","27221729","6963394699551289446","3493514547331037362"
"127521","27221729","375196400634877094","3493514547331037362"
"127522","27221729","5106431365464545339","3493514547331037362"
"127523","27221729","5510460828863833540","3493514547331037362"
"127524","27221729","5510460828863833540","-1352472139412417435"
"127525","27221729","5829712284417423553","-1352472139412417435"
"127526","27221729","5510460828863833540","-584173073577998456"
"127527","27221729","5829712284417423553","-584173073577998456"
"127528","27221729","5829712284417423553","-3586416418257805002"
"127529","27221729","5510460828863833540","-3586416418257805002"
"127530","27221729","5829712284417423553","7210229895925052753"
"127531","27221729","5510460828863833540","7210229895925052753"
"127532","27221729","5829712284417423553","-3468580716674627425"
"127533","27221729","5510460828863833540","-3468580716674627425"
"127534","27221729","5829712284417423553","-6841284586218123596"
"127535","27221729","5510460828863833540","-6841284586218123596"
"127682","27248327","-1014147375867388215","3054548101838517883"
"127914","27331411","1332107701671413820","1147702936170891397"
"127915","27331411","-2299936700995862033","8027871522178729439"
"127916","27331411","7850878548593074030","2720712733863489373"
"128134","27391441","4496191920649739347","-5161335018007062456"
"128135","27391441","-3212785207850349084","3006756446497346091"
"128136","27391441","-1051670365943237645","3006756446497346091"
"128242","27416985","1404933902319492121","-2630793830686981687"
"128243","27416985","-3212785207850349084","-2630793830686981687"
"128244","27416985","-1051670365943237645","-2630793830686981687"
"128245","27416985","-2531875720891133112","-2630793830686981687"
"128246","27416985","8596115707704972239","-1135098093351933725"
"128247","27416985","1404933902319492121","-1135098093351933725"
"128248","27416985","-1051670365943237645","-1135098093351933725"
"128249","27416985","8596115707704972239","-1768652038431118668"
"128250","27416985","1404933902319492121","-1768652038431118668"
"128251","27416985","-1051670365943237645","-1768652038431118668"
"128252","27416985","8596115707704972239","6694974120603701742"
"128253","27416985","-3212785207850349084","6694974120603701742"
"128254","27416985","3934887264873752867","6694974120603701742"
"128255","27416985","-4475332471115026051","6694974120603701742"
"128256","27416985","-6912052022144370498","6694974120603701742"
"128257","27416985","3934887264873752867","-6457859943045763490"
"128258","27416985","-1014147375867388215","-6457859943045763490"
"128259","27416985","-9120418093314084977","-6457859943045763490"
"128260","27416985","8596115707704972239","-7363433300282806446"
"128261","27416985","-3409492502835059163","-7363433300282806446"
"128262","27416985","5510460828863833540","-7363433300282806446"
"128263","27416985","8539852800437310603","-7363433300282806446"
"128505","27471865","-8018352496155500934","-7071370157030818447"
"128506","27471865","-4776960122449168185","7794865502103230919"
"128507","27471865","3401001764519427613","7794865502103230919"
"128508","27471865","-7350202699730881632","7794865502103230919"
"128509","27471865","3933794915514388578","1045035539652359261"
"128510","27471865","-8931210123258658307","1045035539652359261"
"128582","27479177","4496191920649739347","81381827473397441"
"128583","27479177","5999867560572136273","81381827473397441"
"128584","27479177","5521051857484935632","-5752258315544787351"
"128585","27479177","-2370059126422373031","-5752258315544787351"
"128586","27479177","-8812454597370579693","-5752258315544787351"
"128587","27479177","1957916866758901897","-5752258315544787351"
"128588","27479177","171738294544436856","-5752258315544787351"
"128589","27479177","-1014147375867388215","8625468525995359811"
"128590","27479177","-1626819451886873579","115547740306875535"
"128591","27479177","-1014147375867388215","115547740306875535"
"129332","27494842","-1967291013072463669","8027871522178729439"
"129333","27494842","-4580955449083471666","2720712733863489373"
"129334","27494842","-247702615150796098","2720712733863489373"
"129335","27494842","-3563049674900499656","2720712733863489373"
"129617","27548565","256704918205593629","-4531165392600418301"
"129618","27548565","8522787155961250757","-4531165392600418301"
"129619","27548565","7852837354083941819","-4531165392600418301"
"129620","27548565","-8425572189548604018","-4531165392600418301"
"129621","27548565","256704918205593629","6096077493310627138"
"129622","27548565","8522787155961250757","6096077493310627138"
"129623","27548565","7852837354083941819","6096077493310627138"
"129624","27548565","-8425572189548604018","6096077493310627138"
"129625","27548565","256704918205593629","-3590256302644951316"
"129626","27548565","8522787155961250757","-3590256302644951316"
"129627","27548565","7852837354083941819","-3590256302644951316"
"129628","27548565","-8425572189548604018","-3590256302644951316"
"129796","23449614","-8015618763951062393","-3681595183734261895"
"129797","23449614","-1051670365943237645","-3681595183734261895"
"129817","27560108","-3004838947217765621","-4512654350840475712"
"129818","27560108","6115634281952161783","-4512654350840475712"
"129819","27560108","7382461850882962025","-4512654350840475712"
"129820","27560108","-3212785207850349084","-4512654350840475712"
"129821","27560108","3934887264873752867","-4512654350840475712"
"129822","27560108","-8999817060342921921","-4512654350840475712"
"129823","27560108","-2090378003088204237","-4512654350840475712"
"129824","27560108","5050209637230912742","-4512654350840475712"
"129825","27560108","4496191920649739347","291915129257800744"
"129826","27560108","7382461850882962025","291915129257800744"
"129827","27560108","-3212785207850349084","291915129257800744"
"129828","27560108","-1405816868044444179","-7363433300282806446"
"129829","27560108","7382461850882962025","-7363433300282806446"
"129830","27560108","5801687804713176404","-7363433300282806446"
"131446","24970842","-8582323650776242599","-7732650551746857448"
"131447","24970842","-4014622110787192750","-8443881698787268335"
"131448","24970842","-5988287390295320486","8230574834882377394"
"131449","24970842","-5339961360499601727","3779982293515486543"
"131450","24970842","-5339961360499601727","-8288128845339267941"
"131451","24970842","-5339961360499601727","-7095686043771473932"
"131452","24970842","-5339961360499601727","-6696461531989859406"
"131453","24970842","-5339961360499601727","255397896626419613"
"131454","24970842","-5339961360499601727","-6913349843133096877"
"132111","26733610","7796681219901118741","-7922718891041875472"
"132236","26858309","7796681219901118741","3804306689269536534"
"132237","26858309","7591103988788147074","3804306689269536534"
"132238","26858309","-2531875720891133112","3804306689269536534"
"132687","27081038","-5702444686507797754","7516790661904016107"
"132688","27081038","9049846496958953299","7516790661904016107"
"132689","27081038","-936195692612076307","7516790661904016107"
"132690","27081038","-3575156346649815175","7516790661904016107"
"132691","27081038","-1051670365943237645","7516790661904016107"
"132692","27081038","-1917955979905589244","7516790661904016107"
"132693","27081038","-7947357332541894414","7516790661904016107"
"132694","27081038","4496191920649739347","6386268144888746041"
"132695","27081038","-4580955449083471666","6386268144888746041"
"132696","27081038","-3212785207850349084","6386268144888746041"
"132697","27081038","-1014147375867388215","6386268144888746041"
"132867","27145281","4496191920649739347","-3422479174796088778"
"132868","27145281","-910409836652376082","-3422479174796088778"
"132872","27157619","8171694481960509149","108085853077470225"
"132873","27157619","4496191920649739347","108085853077470225"
"132874","27157619","-4169215600128704571","108085853077470225"
"133192","27221729","6963394699551289446","3493514547331037362"
"133193","27221729","375196400634877094","3493514547331037362"
"133194","27221729","5106431365464545339","3493514547331037362"
"133195","27221729","5510460828863833540","3493514547331037362"
"133196","27221729","5510460828863833540","-1352472139412417435"
"133197","27221729","5829712284417423553","-1352472139412417435"
"133198","27221729","5510460828863833540","-584173073577998456"
"133199","27221729","5829712284417423553","-584173073577998456"
"133200","27221729","5829712284417423553","-3586416418257805002"
"133201","27221729","5510460828863833540","-3586416418257805002"
"133202","27221729","5829712284417423553","7210229895925052753"
"133203","27221729","5510460828863833540","7210229895925052753"
"133204","27221729","5829712284417423553","-3468580716674627425"
"133205","27221729","5510460828863833540","-3468580716674627425"
"133206","27221729","5829712284417423553","-6841284586218123596"
"133207","27221729","5510460828863833540","-6841284586218123596"
"133354","27248327","-1014147375867388215","3054548101838517883"
"133586","27331411","1332107701671413820","1147702936170891397"
"133587","27331411","-2299936700995862033","8027871522178729439"
"133588","27331411","7850878548593074030","2720712733863489373"
"133806","27391441","4496191920649739347","-5161335018007062456"
"133807","27391441","-3212785207850349084","3006756446497346091"
"133808","27391441","-1051670365943237645","3006756446497346091"
"133914","27416985","1404933902319492121","-2630793830686981687"
"133915","27416985","-3212785207850349084","-2630793830686981687"
"133916","27416985","-1051670365943237645","-2630793830686981687"
"133917","27416985","-2531875720891133112","-2630793830686981687"
"133918","27416985","8596115707704972239","-1135098093351933725"
"133919","27416985","1404933902319492121","-1135098093351933725"
